166,166,166,166,166,166,166,270,166,166,166,192,144,144,145,264,264,264,264,268,268,265,264,264,264,264,265,268,264,268,268,265,264,266,264,268,264,268,165,166,166,166,166,166,166,166,166,166,166,166
252,166,166,166,166,166,166,166,166,166,166,166,166,166,192,144,145,264,268,266,264,268,264,264,268,264,264,264,265,264,268,264,268,264,264,264,264,264,165,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,270,166,170,188,189,264,264,268,264,264,267,264,268,267,268,266,268,265,264,265,264,264,264,264,264,143,193,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,167,264,264,264,268,264,264,268,264,264,264,266,266,264,264,264,264,264,264,266,265,266,267,165,166,166,166,166,166,166,166,166,166,38,56,56
166,166,166,166,166,166,166,166,166,166,166,166,166,170,189,264,264,264,264,264,264,268,267,264,264,265,267,268,264,268,264,264,266,264,264,264,264,165,166,273,273,166,166,166,166,166,38,57,114,110
166,166,166,166,166,166,166,166,166,166,273,166,166,167,264,264,264,264,264,264,264,264,268,264,268,264,264,264,264,264,264,264,268,264,264,264,143,193,166,273,166,166,166,166,166,166,35,110,113,111
166,273,273,166,166,166,166,166,166,166,166,166,166,167,268,264,268,267,264,265,264,264,266,264,264,264,264,265,264,264,264,264,143,144,144,144,193,166,166,166,166,166,166,166,166,166,35,110,110,110
166,166,166,166,166,166,166,166,166,166,166,166,166,167,266,267,264,267,266,268,264,264,264,267,266,264,264,268,264,268,1073742154,1073742156,193,166,166,166,166,166,166,166,166,166,166,166,166,38,57,110,110,111
166,166,166,166,166,252,166,166,252,166,166,166,166,192,144,144,144,144,144,144,144,144,144,144,145,264,264,264,264,143,308,310,166,166,166,166,166,166,166,166,166,38,56,56,56,57,114,110,111,113
166,166,166,166,166,252,166,252,252,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,192,144,144,144,144,193,308,310,166,166,166,166,166,166,166,166,166,35,110,110,114,114,110,110,110,110
166,166,166,166,166,166,166,166,252,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,273,273,273,166,166,308,310,166,166,166,166,166,166,166,166,166,35,110,110,110,110,110,110,114,111
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,308,310,166,166,166,166,166,166,166,166,166,35,110,113,114,114,110,110,111,110
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,273,166,166,166,166,166,166,166,38,308,310,56,56,56,56,39,166,38,56,56,57,110,110,112,110,114,110,113,110
166,166,166,166,166,166,166,273,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,38,57,330,332,110,110,110,110,55,56,57,113,111,114,111,113,110,111,110,111,110,110
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,35,110,110,110,110,114,114,110,110,110,110,114,110,110,110,113,110,110,110,110,110,114
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,35,111,110,110,114,111,110,114,114,110,113,110,114,113,113,110,110,110,110,110,110,114
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,252,166,166,166,166,166,166,166,166,35,110,110,112,110,112,110,110,114,110,110,114,114,111,110,110,110,113,110,110,110,110
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,35,110,110,112,114,114,112,114,110,113,110,114,114,110,110,114,112,110,114,110,111,114
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,38,56,57,110,110,110,110,112,113,112,110,110,110,110,110,114,110,114,110,110,110,114,110,111
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,38,56,57,110,110,114,110,110,110,110,110,110,110,114,110,110,110,110,112,114,110,110,112,113,110,114
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,38,57,110,112,110,114,114,114,110,114,110,110,110,110,110,113,111,114,113,114,110,110,114,110,114,110,113
166,166,166,166,166,166,166,252,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,35,110,110,110,114,110,110,110,110,110,110,110,110,112,110,110,112,110,110,110,110,110,114,113,114,110,114
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,38,57,114,110,110,110,113,114,112,110,110,113,110,110,110,110,110,113,110,110,110,110,114,114,114,110,114,113
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,35,110,114,110,110,114,110,111,110,110,114,114,114,114,114,110,110,110,114,114,110,110,114,114,110,110,110,110
